,record_id,borrower_id,borrower_age,borrower_income,business_uid,business_annual_income,business_annual_revenue,business_annual_expense,business_age,business_no_of_employees,loan_amount_asked,loan_amount_offered,loan_interest_rate,loan_duration_months,loan_monthly_payment,business_default,business_previous_loan,final_credit_score,final_loan_verdict
3943,56747,7946440,34,1406000,329260227740,1110000,7823000,5228000,38,40,26155000,24847250.0,24,66,517651.0416666670,0,0,700.0,1
3944,20408,3148220,42,502000,215117282920,760000,5124000,4843000,10,26,19396000,17456400.0,29,72,363675.0,0,0,525.0,1
3945,37991,1547080,40,1994000,339103450120,340000,2312000,685000,4,26,5495000,4945500.0,21,60,103031.25,0,0,425.0,0
3946,73146,4599600,33,287000,396590802050,290000,2843000,991000,28,2,12314000,11082600.0,23,66,230887.5,0,0,475.0,0
3947,77059,541580,29,1266000,267149687530,920000,9142000,9062000,18,34,14449000,13726550.0,23,72,285969.7916666670,0,0,625.0,1
3948,28172,4858680,31,1433000,358839249170,500000,2636000,1447000,36,66,10776000,10237200.0,28,90,213275.0,0,0,650.0,1
3949,17717,4869900,28,1059000,325286383570,920000,3963000,2342000,34,96,3211000,3050450.0,22,78,63551.041666666700,0,0,700.0,1
3950,30652,1872640,31,556000,407775822160,1470000,5678000,3238000,30,80,4161000,3952950.0,29,48,82353.125,0,0,725.0,1
3951,90752,6289640,48,1741000,305010660250,180000,677000,399000,24,88,3350000,3015000.0,25,54,62812.5,0,0,600.0,1
3952,82070,3092340,44,811000,249772251200,1990000,11685000,8093000,34,22,18758000,17820100.0,25,90,371252.0833333330,0,0,650.0,1
3953,83354,3446120,49,316000,254987378850,310000,2960000,1019000,10,44,8501000,7650900.0,26,48,159393.75,0,0,525.0,1
3954,2156,7703820,36,1342000,311646249850,800000,7676000,4493000,26,62,34029000,32327550.0,28,72,673490.625,0,0,700.0,1
3955,73627,9206780,31,1972000,234907618010,510000,2699000,2533000,36,36,13012000,12361400.0,21,54,257529.16666666700,0,0,675.0,1
3956,91724,4647640,32,1425000,228496946120,790000,5713000,2560000,24,86,23739000,22552050.0,20,54,469834.375,0,0,700.0,1
3957,83352,1205160,53,1375000,376423745160,1020000,6698000,3602000,2,36,31244000,28119600.0,25,78,585825.0,0,0,500.0,0
3958,59844,7445640,34,1989000,377045400790,70000,444000,302000,26,48,719000,647100.0,25,60,13481.25,0,0,525.0,1
3959,39673,8962100,34,1917000,221391214840,1460000,4348000,4177000,4,82,13325000,11992500.0,28,78,249843.75,0,0,575.0,1
3960,50115,7690400,55,1894000,213009471790,740000,5320000,4227000,22,52,5540000,5263000.0,27,84,109645.83333333300,0,0,700.0,1
3961,98740,1220320,29,1373000,338395037080,1260000,6227000,3472000,34,90,5364000,5095800.0,21,66,106162.5,0,0,725.0,1
3962,11338,5444620,44,386000,229100744790,1130000,8817000,8740000,26,28,42101000,39995950.0,20,66,833248.9583333330,0,0,650.0,1
3963,67169,1307720,35,861000,291505068820,560000,2013000,1605000,2,88,167000,150300.0,21,66,3131.25,0,0,500.0,0
3964,27237,7210620,26,413000,277291754160,1570000,5882000,3715000,0,46,28322000,26905900.0,21,60,560539.5833333330,0,0,700.0,1
3965,71930,2047360,56,103000,238006472390,1910000,6360000,5618000,30,44,15914000,15118300.0,25,60,314964.5833333330,0,0,700.0,1
3966,17437,6257160,57,100000,283251786950,1470000,2005000,1618000,34,12,8895000,8005500.0,29,60,166781.25,0,0,600.0,1
3967,66253,2971900,31,104000,334154289580,1220000,10485000,5193000,6,24,50269000,45242100.0,26,72,942543.75,0,0,550.0,1
3968,63092,4512320,35,456000,389603553610,1290000,9750000,6548000,20,20,7156000,6440400.0,28,72,134175.0,0,0,550.0,1
3969,42481,6114800,48,1823000,330252722480,330000,2344000,412000,24,84,2734000,2597300.0,21,72,54110.416666666700,0,0,650.0,1
3970,71120,1795940,41,1738000,273821724110,1850000,2818000,2601000,30,20,7143000,6428700.0,29,72,133931.25,0,0,600.0,1
3971,17573,919200,37,1081000,385389534180,1850000,17015000,11471000,12,28,78078000,70270200.0,28,78,1463962.5,0,0,600.0,1
3972,5770,4810820,25,846000,232912214400,770000,1192000,1129000,28,56,5591000,5311450.0,22,84,110655.20833333300,0,0,700.0,1
3973,84089,726240,36,404000,261855029430,10000,77000,50000,36,98,66000,59400.0,29,60,1237.5,0,0,550.0,1
3974,48732,6794320,40,449000,246753872080,1720000,9672000,5762000,38,46,23682000,22497900.0,23,72,468706.25,0,0,700.0,1
3975,9392,5709180,31,1088000,296970132060,1080000,10050000,8904000,18,82,12721000,12084950.0,24,60,251769.79166666700,0,0,675.0,1
3976,86154,1067220,42,1882000,239613638450,650000,4691000,1370000,2,48,16507000,14856300.0,27,54,309506.25,0,0,475.0,0
3977,9201,2869120,53,312000,379555648060,740000,5016000,4188000,6,52,12574000,11316600.0,28,48,235762.5,0,0,600.0,1
3978,16322,951480,52,941000,314475047840,440000,1814000,730000,14,62,2278000,2050200.0,28,60,42712.5,0,0,600.0,1
3979,7269,9805720,50,1968000,360218805030,1340000,2815000,1475000,34,90,11673000,11089350.0,20,48,231028.125,0,0,725.0,1
3980,16478,3993680,50,577000,291452504460,1140000,8685000,8585000,10,12,32569000,29312100.0,26,78,610668.75,0,0,500.0,0
3981,83241,4091020,55,741000,219480517170,1180000,9834000,1464000,14,26,19349000,17414100.0,26,66,362793.75,0,0,600.0,1
3982,4649,878140,44,527000,348226528240,1790000,14886000,2827000,20,20,12781000,11502900.0,29,72,239643.75,0,0,550.0,1
3983,36491,5084400,50,59000,361189861600,570000,4755000,3820000,26,74,3500000,3325000.0,25,54,69270.83333333330,0,0,700.0,1
3984,27600,8950160,48,209000,215031487250,1330000,1473000,1448000,28,74,1084000,1029800.0,29,66,21454.166666666700,0,0,725.0,1
3985,13791,9521960,43,396000,251784224660,380000,2159000,1536000,20,74,9683000,8714700.0,28,54,181556.25,0,0,600.0,1
3986,5472,221360,58,615000,277960833670,1020000,1540000,1148000,32,26,6963000,6614850.0,27,90,137809.375,0,0,650.0,1
3987,41817,1195340,31,378000,301446732920,1790000,9385000,6742000,20,16,42994000,38694600.0,25,78,806137.5,0,0,550.0,1
3988,17378,9405500,31,1436000,369504892550,220000,1039000,477000,10,70,4558000,4102200.0,28,60,85462.5,0,0,550.0,1
3989,8114,8457960,34,1867000,379118947730,1650000,10496000,6630000,6,40,50512000,45460800.0,29,78,947100.0,0,0,600.0,1
3990,51751,8013560,52,1504000,230858268740,1400000,3595000,2968000,28,22,7810000,7419500.0,25,60,154572.91666666700,0,0,650.0,1
3991,30363,5915060,50,1506000,225425693700,540000,4662000,1599000,16,82,13163000,12504850.0,28,72,260517.70833333300,0,0,650.0,1
3992,69635,3666560,54,1436000,358066789890,960000,5027000,3392000,14,16,17110000,15399000.0,28,66,320812.5,0,0,525.0,1
3993,77738,571100,58,706000,293720630380,1630000,7198000,4941000,14,44,35435000,33663250.0,21,78,701317.7083333330,0,0,650.0,1
3994,83559,1250380,43,1942000,367988252110,1290000,12201000,6232000,10,30,23132000,20818800.0,25,66,433725.0,0,0,550.0,1
3995,78946,8213480,58,943000,312362061430,1670000,5427000,3947000,16,32,9507000,9031650.0,23,66,188159.375,0,0,650.0,1
3996,49974,1538440,42,1584000,246268656570,1540000,10907000,3444000,12,42,11843000,11250850.0,23,48,234392.70833333300,0,0,650.0,1
3997,73457,9792880,25,1849000,253362911160,1150000,8463000,5534000,36,80,29158000,27700100.0,28,72,577085.4166666670,0,0,725.0,1
3998,14423,8894560,28,96000,378620783870,1690000,12450000,2856000,2,84,23356000,21020400.0,25,72,437925.0,0,0,525.0,1
3999,80306,8190920,53,1928000,244940236550,1680000,5566000,3123000,6,22,25088000,22579200.0,28,48,470400.0,0,0,550.0,1
4000,80838,4141940,34,1118000,325157746950,1230000,9089000,2423000,32,28,5645000,5362750.0,23,48,111723.95833333300,0,0,650.0,1
4001,83316,9669440,52,1111000,213101981610,1150000,1658000,1524000,24,54,970000,921500.0,25,48,19197.916666666700,0,0,725.0,1
4002,54262,9309880,38,159000,402969823350,990000,2255000,1823000,22,2,736000,662400.0,27,54,13800.0,0,0,525.0,1
4003,62561,1943800,27,547000,263224148050,170000,376000,201000,24,92,1124000,1011600.0,25,60,21075.0,0,0,600.0,1
4004,3630,3409260,32,153000,338686051560,1560000,7917000,6283000,10,58,30210000,28699500.0,29,78,597906.25,0,0,625.0,1
4005,3000,189240,44,1535000,381161321010,1730000,17169000,2532000,6,56,24882000,23637900.0,26,54,492456.25,0,0,625.0,1
4006,51847,9101300,49,1806000,264426959490,1240000,10083000,4967000,12,98,43348000,41180600.0,26,48,857929.1666666670,0,0,675.0,1
4007,38748,1138560,52,220000,223347582670,1070000,4652000,3778000,6,14,5151000,4635900.0,29,48,96581.25,0,0,500.0,0
4008,96088,3013900,29,99000,393229917570,710000,6151000,2190000,4,94,13960000,12564000.0,26,48,261750.0,0,0,550.0,1
4009,82371,8155960,41,827000,367324578960,1290000,4297000,3128000,6,88,2620000,2489000.0,25,90,51854.166666666700,0,0,625.0,1
4010,49962,1294340,57,1245000,396245571510,650000,4864000,3465000,24,58,9810000,9319500.0,23,48,194156.25,0,0,700.0,1
4011,81678,3898260,35,459000,398593098400,230000,1372000,1061000,18,70,2024000,1821600.0,25,72,37950.0,0,0,600.0,1
4012,70072,890840,45,1004000,393189971690,570000,1805000,1716000,22,28,411000,390450.0,21,78,8134.375,0,0,625.0,1
4013,97243,8898260,35,1234000,351457991710,1290000,12626000,8877000,10,80,17051000,16198450.0,21,60,337467.7083333330,0,0,625.0,1
4014,12743,6628640,52,177000,338278037910,1950000,4657000,2316000,30,78,14738000,14001100.0,26,54,291689.5833333330,0,0,725.0,1
4015,88947,1588180,52,1020000,366191399810,1520000,1849000,1702000,22,84,6378000,6059100.0,28,60,126231.25,0,0,725.0,1
4016,36226,9190960,39,81000,266492674400,1320000,9317000,8394000,20,60,14715000,13979250.0,22,54,291234.375,0,0,675.0,1
4017,20325,8318140,39,1857000,286431901020,1240000,8584000,5265000,18,56,12925000,12278750.0,29,66,255807.29166666700,0,0,675.0,1
4018,96406,6975300,51,601000,345106178860,690000,6677000,1258000,38,94,15405000,14634750.0,26,48,304890.625,0,0,700.0,1
4019,70584,5175140,30,88000,390124791250,20000,104000,20000,6,48,167000,150300.0,20,60,3131.25,0,0,425.0,0
4020,46838,6108080,44,438000,344723546570,340000,821000,770000,8,84,110000,99000.0,26,48,2062.5,0,0,550.0,1
4021,86457,8036300,40,1132000,230623552540,1020000,9215000,4287000,36,10,12239000,11015100.0,26,78,229481.25,0,0,550.0,1
4022,94898,2338740,29,816000,288044124240,140000,278000,152000,8,70,1099000,989100.0,22,66,20606.25,0,0,500.0,0
4023,43793,8670820,59,1851000,375075145450,880000,4568000,3253000,20,86,18885000,17940750.0,22,48,373765.625,0,0,650.0,1
4024,63168,7147540,46,701000,277741741830,1380000,2871000,2617000,8,76,5718000,5432100.0,24,72,113168.75,0,0,625.0,1
4025,87545,9166180,46,1591000,343091325060,1560000,10558000,1997000,28,24,43579000,41400050.0,28,78,862501.0416666670,0,0,650.0,1
4026,34106,8481760,59,570000,387402913000,440000,3199000,3146000,26,56,1811000,1720450.0,29,72,35842.708333333300,0,0,650.0,1
4027,17647,4682540,52,805000,324666994200,950000,5542000,1959000,34,14,200000,180000.0,27,78,3750.0,0,0,575.0,1
4028,96195,166540,55,1307000,231463187200,1500000,3704000,3454000,32,48,1486000,1411700.0,24,54,29410.416666666700,0,0,700.0,1
4029,56216,9830080,25,515000,355525943620,1710000,6082000,3964000,24,72,26976000,25627200.0,22,84,533900.0,0,0,725.0,1
4030,59723,922240,46,270000,297134794500,700000,2271000,1401000,4,84,9428000,8485200.0,27,72,176775.0,0,0,550.0,1
4031,69662,5913500,37,1145000,217346071490,650000,3913000,2137000,32,74,8778000,8339100.0,29,54,173731.25,0,0,700.0,1
4032,17096,3103720,54,1356000,233513565910,760000,4409000,1304000,26,52,2069000,1965550.0,29,48,40948.958333333300,0,0,700.0,1
4033,59638,7483520,31,649000,320637411670,1990000,19335000,19014000,8,84,53753000,51065350.0,29,90,1063861.4583333300,0,0,625.0,1
4034,13124,867560,48,295000,210880506680,1840000,12356000,11344000,18,44,5919000,5623050.0,29,48,117146.875,0,0,650.0,1
4035,39992,1717360,58,1802000,295161649770,1900000,12979000,6958000,34,82,58816000,55875200.0,28,90,1164066.6666666700,0,0,725.0,1
4036,63401,2843040,39,117000,349213117320,1080000,5671000,1823000,22,98,9732000,9245400.0,20,78,192612.5,0,0,725.0,1
4037,57585,192080,48,1552000,223637392250,710000,6843000,5997000,14,44,11115000,10559250.0,29,54,219984.375,0,0,625.0,1
4038,81400,4909220,37,33000,378207221220,860000,8409000,2525000,16,30,13450000,12105000.0,27,54,252187.5,0,0,575.0,1
4039,93540,6349160,30,1873000,235111460790,1000000,1714000,1055000,38,16,375000,337500.0,25,72,7031.25,0,0,575.0,1
4040,13516,7493660,45,1992000,349812789580,350000,3151000,2058000,4,4,7486000,5988800.0,25,54,124766.66666666700,0,0,325.0,0
4041,36761,4030580,53,1578000,279841913700,1110000,2965000,2317000,2,78,2565000,2308500.0,27,60,48093.75,0,0,525.0,1
4042,83133,5309400,28,610000,269321437910,420000,506000,485000,34,42,749000,711550.0,25,66,14823.958333333300,0,0,625.0,1
4043,76402,9203180,27,1473000,244201576400,1420000,12642000,12241000,16,48,52299000,49684050.0,28,78,1035084.375,0,0,650.0,1
4044,35949,7372860,32,721000,252702846640,1460000,5551000,1490000,18,38,1032000,980400.0,22,54,20425.0,0,0,650.0,1
4045,59717,9120760,39,395000,271145016240,1330000,8266000,6947000,32,62,14527000,13800650.0,26,72,287513.5416666670,0,0,725.0,1
4046,17975,9509900,51,1193000,317826331370,1380000,13566000,13110000,12,36,14910000,14164500.0,27,84,295093.75,0,0,650.0,1
4047,5904,3702740,37,1623000,277477569960,10000,96000,70000,20,44,401000,360900.0,29,66,7518.75,0,0,475.0,0
4048,94026,6552020,54,369000,388172091130,1480000,14035000,3560000,36,88,66038000,62736100.0,29,90,1307002.0833333300,0,0,725.0,1
4049,29984,4559000,27,779000,360553079250,1130000,9493000,5803000,10,22,33724000,30351600.0,25,72,632325.0,0,0,550.0,1
4050,56422,2095540,52,1820000,268908404160,290000,2486000,1657000,16,44,6417000,5775300.0,29,60,120318.75,0,0,575.0,1
4051,21760,7996380,31,994000,332721802460,1430000,1726000,1473000,8,60,2858000,2715100.0,20,54,56564.583333333300,0,0,625.0,1
4052,65457,9223320,30,1185000,258233717480,1140000,7881000,1145000,34,70,26880000,25536000.0,24,90,532000.0,0,0,725.0,1
4053,56758,5237500,38,53000,266945936790,380000,1033000,865000,22,18,3489000,3140100.0,28,60,65418.75,0,0,525.0,1
4054,85795,5540980,34,1270000,306662146730,1600000,11868000,10430000,32,84,46362000,44043900.0,29,72,917581.25,0,0,725.0,1
4055,22738,5279340,41,1058000,266306489390,1640000,14221000,7902000,18,94,7691000,7306450.0,26,60,152217.70833333300,0,0,675.0,1
4056,20370,1250340,33,1311000,332853660920,1200000,11733000,10898000,36,34,38482000,36557900.0,24,54,761622.9166666670,0,0,700.0,1
4057,77970,4458020,54,1198000,409092490850,1440000,2263000,2257000,30,10,2544000,2289600.0,25,48,47700.0,0,0,550.0,1
4058,45915,9840160,51,998000,306031372220,1960000,5642000,2195000,12,12,13034000,11730600.0,29,54,244387.5,0,0,550.0,1
4059,41543,1739680,55,1431000,304306726890,1100000,10988000,2313000,20,84,15683000,14898850.0,29,90,310392.7083333330,0,0,675.0,1
4060,44620,6227400,53,900000,225429330220,460000,3968000,2977000,22,66,18942000,17994900.0,27,72,374893.75,0,0,650.0,1
4061,33000,8433520,43,1833000,263711758360,1840000,6645000,3270000,10,50,11940000,10746000.0,26,48,223875.0,0,0,600.0,1
4062,75457,4395400,38,1836000,400959277780,1660000,9651000,2818000,0,84,19692000,18707400.0,26,72,389737.5,0,0,725.0,1
4063,97629,594520,54,1889000,346951185930,1570000,1830000,1634000,6,76,8453000,8030350.0,24,54,167298.95833333300,0,0,625.0,1
4064,42391,1483720,33,1210000,242376501190,350000,1340000,487000,10,68,402000,361800.0,28,48,7537.5,0,0,550.0,1
4065,55267,3850980,35,1851000,223210713600,1620000,14361000,11651000,38,38,40548000,38520600.0,24,90,802512.5,0,0,700.0,1
4066,93592,7861240,39,1118000,376556305430,1770000,16250000,10665000,16,36,32380000,30761000.0,20,90,640854.1666666670,0,0,650.0,1
4067,67207,6220140,36,526000,261518528860,530000,4368000,1773000,36,48,8711000,8275450.0,21,60,172405.20833333300,0,0,675.0,1
4068,56570,3122120,55,329000,285753007260,1520000,5049000,4891000,0,62,3228000,3066600.0,28,48,63887.5,0,0,725.0,1
4069,66201,3236260,34,1053000,409228225940,610000,5528000,3606000,12,94,4808000,4567600.0,21,84,95158.33333333330,0,0,650.0,1
4070,38475,1622080,31,1956000,240824201490,20000,52000,51000,4,10,185000,148000.0,25,66,3083.3333333333300,0,0,225.0,0
4071,67037,2080000,38,1334000,225772381940,770000,7445000,1843000,32,54,20178000,19169100.0,21,72,399356.25,0,0,700.0,1
4072,71680,4231120,38,968000,376082899860,300000,579000,459000,10,6,2098000,1678400.0,28,60,34966.666666666700,0,0,375.0,0
4073,72137,4093980,49,70000,350840849710,680000,4760000,3269000,32,8,4981000,4482900.0,28,66,93393.75,0,0,525.0,1
4074,7731,8125960,31,570000,346513841880,1890000,2702000,1965000,16,98,2264000,2150800.0,24,48,44808.333333333300,0,0,675.0,1
4075,25177,5442940,40,660000,330478742930,700000,4413000,2124000,8,48,7263000,6536700.0,25,66,136181.25,0,0,575.0,1
4076,57203,762740,32,272000,305222182770,910000,6670000,2144000,12,86,4376000,4157200.0,28,90,86608.33333333330,0,0,650.0,1
4077,90388,8464040,40,778000,378097511740,1560000,10069000,4480000,20,52,32379000,30760050.0,28,84,640834.375,0,0,675.0,1
4078,27664,9180560,34,1304000,381966753360,90000,700000,559000,18,46,1985000,1786500.0,28,60,37218.75,0,0,475.0,0
4079,30139,7054100,28,1670000,332269617640,190000,223000,202000,2,22,922000,737600.0,29,54,15366.666666666700,0,0,325.0,0
4080,93073,9628000,47,1234000,274075337160,1950000,18827000,13021000,18,62,34122000,32415900.0,26,54,675331.25,0,0,675.0,1
4081,54715,9979220,39,1494000,373085760260,830000,5138000,3558000,4,2,7760000,6208000.0,25,54,129333.33333333300,0,0,375.0,0
4082,78052,5362180,53,83000,262863051620,240000,415000,265000,18,44,897000,807300.0,25,54,16818.75,0,0,575.0,1
4083,80113,3326060,29,235000,297174152390,670000,2936000,2105000,22,76,13892000,13197400.0,24,84,274945.8333333330,0,0,700.0,1
4084,86582,7485020,52,1765000,277821491050,1980000,19611000,12773000,16,84,13946000,13248700.0,21,54,276014.5833333330,0,0,675.0,1
4085,59305,7883840,34,1096000,318768191370,1590000,3613000,2148000,2,28,13616000,12254400.0,28,66,255300.0,0,0,450.0,0
4086,41674,3395740,46,234000,258834521260,340000,2051000,1189000,16,28,8491000,7641900.0,29,60,159206.25,0,0,525.0,1
4087,77904,8274660,56,489000,248272488400,1090000,10621000,5958000,16,30,46525000,41872500.0,29,72,872343.75,0,0,600.0,1
4088,78037,7369980,30,338000,380727283020,1500000,12223000,3455000,12,36,5862000,5568900.0,21,90,116018.75,0,0,650.0,1
4089,22989,7494120,59,1394000,325506513030,1270000,1945000,1942000,24,2,4564000,4107600.0,27,48,85575.0,0,0,550.0,1
4090,86562,2332560,34,1177000,291254866320,1900000,16927000,15334000,8,50,22640000,20376000.0,29,60,424500.0,0,0,600.0,1
4091,37092,8338820,34,582000,278227935480,560000,4755000,2252000,34,10,18628000,16765200.0,26,54,349275.0,0,0,525.0,1
4092,45936,4555880,53,1691000,239701518390,1310000,11851000,3153000,30,62,9281000,8816950.0,26,72,183686.45833333300,0,0,725.0,1
4093,82254,4886940,26,717000,306205274610,610000,3585000,2634000,6,18,17619000,15857100.0,23,72,330356.25,0,0,475.0,0
4094,60972,3002260,52,1037000,271867131980,730000,7280000,894000,6,40,19348000,17413200.0,29,78,362775.0,0,0,575.0,1
4095,5496,7586320,46,1182000,210146163970,1980000,18969000,18731000,4,8,44620000,35696000.0,29,48,743666.6666666670,0,0,400.0,0
4096,47347,6933880,26,1313000,292766904660,1580000,13373000,10103000,38,84,15621000,14839950.0,22,66,309165.625,0,0,725.0,1
4097,67770,6001180,59,1405000,328765961560,1490000,3494000,2629000,16,74,4537000,4310150.0,24,54,89794.79166666670,0,0,675.0,1
4098,54850,8782260,59,643000,332227040480,220000,1535000,1049000,12,36,1288000,1159200.0,26,72,24150.0,0,0,575.0,1
4099,97348,4784620,51,1494000,386860684820,1210000,6511000,2982000,8,74,1369000,1300550.0,27,84,27094.791666666700,0,0,625.0,1
4100,20633,6833520,56,1081000,309481486970,1970000,18314000,9348000,16,58,13141000,12483950.0,20,72,260082.29166666700,0,0,675.0,1
4101,89845,3866840,27,1008000,403861009740,1210000,2386000,1352000,22,40,775000,736250.0,27,54,15338.541666666700,0,0,700.0,1
